session_id:token	item_id_list:token_seq	item_id:token
11065	14762 17192	34726
11066	13533 23418 15592	3759
11067	42309	7781
11068	16743	27309
11069	52097 17278	56635
11070	24593 35638 54092 26355	27827
11071	31940 53935	16652
11072	15865 45140	19458
11073	12937	33182
11074	44436 16238 19069	53550
11075	443	45053
11076	2778	125
11077	21072	42326
11078	7369 24980 40998	13261
11079	12315	7223
11080	47761 47618 12952 2694 45622 16094 20371	25095
11081	34699	52743
11082	43628 6179 41065 50974	1653
11083	48730 26921 48505	16793
11084	5597 21913 8507 17036	50957
11085	16074	11719
11086	52176 5092	14192
11087	27012	40706
11088	22173	42013
11089	19862	41236
11090	46612 7458 31191	54178
11091	53462 873 19098	6577
11092	52952	13146
11093	37707 32313	33525
11094	29615	6882
11095	42112 54482	4981
11096	6871 16421	22843
11097	2676	46090
11098	42826 28165 23527	24023
11099	16035	26059
11100	42980 51124 31402	27431
11101	17480	22480
11102	32187 10126	7187
11103	25775 13163 13576 38961 55767 12578 45878 55147 53933 39926 51517 55159 17278 16347 26587 28874	11964
11104	33866 40680 28500 37405 49778 55530 53819 25957 1156 15507 23994 14295 1064 51052 27665	13674
11105	38760	35966
11106	27033 27101 51014	3949
11107	31154 47761	2699
11108	12848 53589 52102	30587
11109	19381	6530
11110	46262	44973
11111	36475 11599	6887
11112	3850 13878 49405	11511
11113	17014	30664
11114	29837	38347
11115	22346 154 2577	15342
11116	21374 30613 7807 55945	1034
11117	49996	25121
11118	13886	51160
11119	30798	12746
11120	43680 50758 6370 9250	20599
11121	54048	5305
11122	23069 39468 43915	7869
11123	29518	20284
11124	54726	31697
11125	51562 46148 29121	22524
11126	2805 29146 21072 20052 37620	31154
11127	7773 28362 49253 32643 16912 51896 10224 30755 30326 7887 21981 20142 18059	28771
11128	35950 31769 39649	31243
11129	49123 44295	8941
11130	18631	31070
11131	2294	17932
11132	3932	31955
11133	20288 54140 32292	44295
11134	39728	45332
11135	39455 4123	27530
11136	39699 55185	16837
11137	55341	42251
11138	44905 29209	36682
11139	10602 45946 7198	12361
11140	46313 31940 24980	39901
11141	6212 2669 32487 53959 48692 998 56714 21722 49377 5744 44085	3207
11142	34390	2474
11143	24900	7989
11144	46648	3382
11145	4442 42558 18819	37506
11146	32158 30235	8722
11147	26266	54140
11148	46495 42825 27481 50893 43892 44072	24574
11149	43123 49618 24673 14726	29484
11150	42659 53293 24127	44888
11151	55204	1077
11152	38567	26903
11153	53972	1233
11154	28757	21032
11155	37427 40934	30861
11156	55818 27239 53975 1181 13378 52497	39158
11157	12421 26916	11217
11158	31323	1788
11159	47423 16737 42810 26152 38835 56020 45361 6980 50931 2085 34016	52754
11160	17231	41152
11161	31925 2423 30474	4137
11162	28630 1233	55594
11163	56577	55625
11164	49301 22104 17705	34332
11165	43692	45828
11166	27010 16504 31566 7781	35626
11167	53092 6628 34002	33154
11168	1078 6286 14321 38807 45900	7066
11169	8074	7572
11170	18681 21217	51599
11171	21711	25334
11172	34016 43459	7841
11173	25698 36205 1026 26067	18782
11174	43786 15574	50192
11175	12331 14159	20073
11176	41352 38672	51640
11177	38422	135
11178	14044 55876 53857 55223	50144
11179	51778 47464 26396 56050 28118 41393 12273 925	8983
11180	55512	19192
11181	19158	23051
11182	2027 4556	51287
11183	5906	36655
11184	32403 21737	14710
11185	9145 40915 46313 36909 40534	16965
11186	49821 44859	6179
11187	13261	29988
11188	8404	40944
11189	30129 52896 40927	22494
11190	30081 868 53924 7894	48876
11191	30110	49223
11192	21800 43610	30460
11193	44559 31210	26470
11194	7437 6725	1593
11195	45500	49791
11196	43283 19563	29376
11197	31317	37469
11198	46616	7607
11199	6980	35957
11200	29988 36576 24339 12952	15467
11201	50778 47649 29249 1084 53819 27808	29001
11202	51205 10402	36398
11203	47394	39649
11204	24517	49161
11205	15091	54539
11206	4748	53833
11207	7545	10946
11208	39649 14697 4724 55604	27140
11209	16809	39318
11210	53233	4943
11211	54305 38536 1038 50978 31243	41218
11212	4653 7437 30056 42625 38410	4268
11213	35651	25761
11214	22788 29870 4556 7027 20750 29257 24940 4403 35811 25578	2048
11215	34873	18929
11216	39649 27306	30542
11217	36587 40219	15373
11218	39815 54404	2093
11219	32806 35798 6513	32878
11220	23004	43282
11221	9932 16767 35455 22516 19904	3955
11222	21122 21075 32570 37552	35473
11223	36131	27214
11224	37739	49961
11225	55135 5752	46639
11226	52103 48536 28483 10414 13766 50032 36190 2532 42753	7577
11227	4049 47202 39347	52910
11228	26581 38328	22740
11229	8589 6179	36147
11230	46203 46905 29861	48777
11231	1693 40154 47722 56747 31218 37981	45200
11232	20997	32750
11233	1604 22525 30907 41053 44002	22913
11234	19411 11111 51459	3993
11235	50638 4324	13350
11236	40063 22645 5717 9654	36402
11237	52493 32266 12147	50035
11238	29803	27482
11239	25834 19406 40420	39456
11240	31076	30990
11241	19463 36468 44901 38996 35601 20658 11520 27173	16176
11242	55887 45892	379
11243	49525	18004
11244	27983 44460 9711	37903
11245	10861 49064 12035 31295	49037
11246	21956 31010	4114
11247	31768 33929 15339 48604 15405	30798
11248	1604 52504	52212
11249	46361 47489 25807	52127
11250	25636	54839
11251	55625 1233 16967 32323 46089	29710
11252	37984 53416 22281 23258 22375 54560	8543
11253	44258 45372	52745
11254	13559 17690	56934
11255	54495	9922
11256	46588	42065
11257	54252	19270
11258	551 43813	52083
11259	17710	38367
11260	2986 45813 26717 31593	9460
11261	49221 5899	48730
11262	14154 4517	52182
11263	23471	42716
11264	39341	52733
11265	49555 32770	45318
11266	19109	27311
11267	36120 25923 27752 5597 9196 39145 27924	3808
11268	34904 25538 40464 21433 2975 52284 52135	37363
11269	51868 36759	45022
11270	11958 14516 5461	48228
11271	18218 7522	5597
11272	56150 31786 56577 14461 45590 43830	42565
11273	12852	33652
11274	50853 7437	25449
11275	39508 23257	3606
11276	17996 3943 24609 31601 27719 8477 49478 23864 32926	46970
11277	21227 19083 50699 16861 29494	1901
11278	6105	55456
11279	9428	8152
11280	6168	44559
11281	38964 34700 55720 7599	32328
11282	43492	3359
11283	19748	12394
11284	47464 32535 45130 51283 56027	38279
11285	14000	29132
11286	981 20065 52207	1907
11287	6434	39649
11288	4268 29174	3846
11289	20709	41663
11290	55343	51534
11291	16552	26121
11292	31009	31790
11293	9652	17825
11294	45037 3076 10138	34476
11295	38235	54721
11296	43814	2676
11297	42349	30950
11298	7688 37976 20348 55 4426 13246	45370
11299	24553	24765
11300	20345	7773
11301	10714	52654
11302	30682	46728
11303	3133 5312	50778
11304	51404	37721
11305	35450 22104	18083
11306	52334 39402 51872 27948 46113 23364 50529 39318 6068 50922 23382	17820
11307	6799	22028
11308	54696 549	30992
11309	1758 14010	46704
11310	21228 8036	37529
11311	17723 11330 46549	8962
11312	49328 44283 32601 19753 47961 22843 15779 11012 47592 49690 16927 4596 642	55156
11313	12489	36808
11314	5874 42789 24854 21319 53279 29733	33920
11315	48223 7437	25178
11316	32000 23397 41269	45462
11317	14849	42565
11318	16687	9376
11319	37824 35972 50708	16723
11320	29224 37899	29790
11321	47787 18289	18088
11322	16390 35344	33338
11323	38585 49393	1446
11324	56466 5005	12119
11325	32919 50183 14762	5369
11326	11524	37228
11327	5377 48312 18155 37816 3525 54770 7991 24882 19522 9836 33492	31533
11328	1604	34012
11329	53933 48827	6276
11330	45037	4473
11331	33611 1079 38371	45340
11332	37862 56924 17498 19984 21667 45899	20267
11333	32705	54330
11334	12421 32784 44197	18197
11335	25573 47818 286 1248 23896	49041
11336	41109 53389	31709
11337	15281	7434
11338	36609 7566	16072
11339	46215 19743 34726	50209
11340	20260 32878 41569 33174 55266 36848 30756 42663 21729 35632 37196 24693 51283 40468 28304	18477
11341	6794 46485	18900
11342	8891 6980 53233 7458 49348	10582
11343	28952 6931	38221
11344	25776	40509
11345	6179	32292
11346	11228	54963
11347	49339	56269
11348	24952 29198	19486
11349	37309 27893	6864
11350	22925	55814
11351	42972 18167	33681
11352	14668	48548
11353	32326 16861 35146 7458 19853 395 56959 18857 12637 48127 29977 47632 51849 8411 28288	8146
11354	24552	44128
11355	56617 31916 10520	27139
11356	15488	18653
11357	10298 26975 30445	7475
11358	1095	51040
11359	33554	45445
11360	11655 44901	15531
11361	7252 5593 8021	3293
11362	6286 48113	25456
11363	23903 18831 3400	40061
11364	32531 28012 18452 15945	44983
11365	7494	19133
11366	41499	36038
11367	44869 14556	42125
11368	29328 36184 43365 1725 29473 19965 26618 12079 6713 3469 9348 9873	47395
11369	56666 47520 10366	45318
11370	21310	8969
11371	50739 6179	33845
11372	43813 8769 21902	6580
11373	3733	31422
11374	9750	19852
11375	52688	24669
11376	31389 37872	33025
11377	42519	46862
11378	49409	55989
11379	50552 13136 3804	38045
11380	34046 6363	30839
11381	39341 26650 4123 22480	36726
11382	27959	8194
11383	5547 32368 21069 30410 21248	42048
11384	25320	54655
11385	39354	15874
11386	52102 40715 16858 44901 41012 17480 51583	26623
11387	26020 12576	29745
11388	26376	56097
11389	8589	48607
11390	10810	40509
11391	14153 13906	48289
11392	15387 49596 3603	327
11393	728	54264
11394	4761	51390
11395	45198	54768
11396	44901 17561	16294
11397	4208 21667 25581 2855 53529	45702
11398	31886 49528	35330
11399	39894 42891 2275 39649 2964 8041 24476 1712 2514 50080 29988 45176	38685
11400	30648	33090
11401	8313 1026 24491 14325	6980
11402	32450 14321	24805
11403	15702 45259 13612	51419
11404	4913	20417
11405	13551 25008	19634
11406	53972 11542 54231 55512	34125
11407	18280 4208 29108 14430 34550 40878	16861
11408	53563 48511 51427 55789	23512
11409	5593	20312
11410	30261 19943 51968 7612 38392	16323
11411	8471	27057
11412	50988 11367 51036 52007 21491	2660
11413	44882 27866 47258 34152 5030 19468 32248 9030 17905	52308
11414	25038	21198
11415	39808 17919 1002 34803 33786 45830	53313
11416	35727	52378
11417	34002 44836	35121
11418	32807 39940	48876
11419	31138	38373
11420	15370 18787 49418 20958 40705 23314 17619 23683 14705 25404 22681 48949 18424 13974 48940 56024 32014 25830 12344 18607 23549 19463 43541 27309 22788 1490 46709 24086 55531 40706 20847 55660 21529 53682 50824 43384 35734 19997 44900 53516 53723 21914	19965
11421	7888	8702
11422	49172	43916
11423	14827 30612 16801	14248
11424	16552	27195
11425	9173	149
11426	56720 13726	24576
11427	37796 22162 44920	40710
11428	53362	44503
11429	16135 25314	51175
11430	2031	30963
11431	16830	20600
11432	23917 11779	40932
11433	47389 37962 36210 51191 56847	24984
11434	21323	49517
11435	35274 21973 53135 27249 7343 43011	4128
11436	24277 48952	872
11437	31001 36567	56782
11438	44297 51133 33733 41682	46194
11439	39649 52483	54092
11440	1788 41337 50648	9206
11441	20217	28124
11442	54839	37866
11443	10543 28580	29988
11444	3736 51283 39465 12235 29988	48396
11445	19563	29910
11446	54104 33623 4890	29988
11447	3364 39230	47262
11448	21410 37327	4137
11449	50408 51007 46841	46677
11450	6196 48125 40306	16348
11451	32909 54774 14828 6275 52970 34201 8647 1507	18244
11452	51760	49491
11453	6966	13846
11454	16786 55284	47994
11455	40838 27576 42452 3101 52347 35946 48262 38371	43039
11456	1929	13358
11457	22908	10789
11458	40380 2101	39656
11459	32117	7645
11460	19477 56501	12182
11461	51007	10015
11462	19740	48683
11463	55049	28676
11464	55625	39276
11465	26750 55326	7686
11466	37686	48817
11467	42688	31932
11468	154 16044 47117	38994
11469	18337	2815
11470	22857	38648
11471	55565	14234
11472	14286 41913 15080 6803 5222 9356 29263 27956 27001	31051
11473	25219	22984
11474	53370 25345 26595 36620	39308
11475	1025	32975
11476	38917 23625	33500
11477	39135	48038
11478	35045	16972
11479	12685	5210
11480	48111 7293 36948 5030 36853 48088 16366 477 3123 20175	48188
11481	28977	49185
11482	53563 34986 15396 49559	36572
11483	28874 46167 28180 40282	35021
11484	24024	29701
11485	55760	41797
11486	37145 8490 47618	12952
11487	949 27452	24673
11488	38325 20770	51081
11489	16726	43909
11490	13364 4559 13566 14318	34494
11491	56611 29053 13956	17056
11492	25560 18774 40838 1417 24348	34040
11493	27172 31000 5435 56187 36555 26998 9348 47202 10759 52814 50738 32034 24722 7256 34363 3529 3808 30873 20166 27927	36184
11494	17819 28831	20007
11495	25132	17332
11496	42071 21081	21247
11497	3620 32570 4556 6373	24248
11498	2027	3949
11499	12210 15687 547 33000	23112
11500	52495 15420	48086
11501	54140 18244 23493	152
11502	20959 29281	18658
11503	19748	56806
11504	14424 14970 39073 41236	52839
11505	49778 41056 20673 33182	4426
11506	44462	24410
11507	394	49141
11508	18585 53963	27209
11509	47797	48408
11510	11023	42332
11511	28976	8871
11512	28667 47582	36185
11513	45181	10248
11514	34005	43945
11515	3207	28579
11516	10446 47866	38248
11517	47392	36977
11518	2543	37709
11519	41513 49325 51898	10702
11520	53050 39649 5406	51594
11521	24824 50848 41053 16821 43918 40518 40446 52799	48806
11522	35290	23342
11523	4355	29927
11524	3619	34537
11525	33624	556
11526	46092	36230
11527	50354	41306
11528	36692	13261
11529	19674 8096	2973
11530	7536 36852 44064	4985
11531	998	24994
11532	12968	51675
11533	159	9428
11534	23995	51806
11535	42811	41330
11536	3733 52499 20084 27468 44840 2699 14411 53686 11101 25239 49321	41217
11537	14249 8274	8812
11538	51378 35488 22016 55468	44406
11539	41080	2961
11540	28260	42565
11541	37889	31376
11542	31550 21883	54053
11543	26335	35074
11544	35449	11480
11545	8647	16217
11546	24433	45842
11547	14977 5090 55735 6843 1099	9999
11548	29939	22276
11549	38960 55637 15988 22140 31447	38894
11550	51285 50398	32073
11551	28408 48196 23688 7131 34993 6179	4449
11552	15097 40705 41156	15084
11553	3787 24682	8506
11554	24931	37691
11555	39820	30422
11556	13122	22242
11557	13145 35994 42710 3808 48223	37762
11558	7941	56486
11559	21687	26207
11560	56057 7270 42229	43459
11561	26964 37642 31769	46432
11562	28500 5261 23177 13836 15985 56183 42486 50710	53090
11563	28355 36714 24846 42565 5597 36375 27771 32034	49478
11564	12080	33005
11565	5900	19656
11566	25790 10824	5658
11567	7167	11593
11568	5840 2204 40066 35950	8897
11569	45998 50614 17396	37290
11570	35557	22509
11571	24931	12119
11572	17119 13322 9559 46067 32575 55253 12806 38505 53313	35138
11573	33808	45213
11574	17242 47615	5120
11575	10571 49368 53587	7763
11576	25360	49349
11577	56411 5092 16504	10167
11578	17099	52097
11579	52614	586
11580	4926	51355
11581	28630 53972 1233 10196	8049
11582	31029	39339
11583	26077	15577
11584	26925	54709
11585	11675	51724
11586	15062 24641 47440 55415 53972 45037 40182 53825 45835 37056 25124 1490	14414
11587	3201	7013
11588	56272 36504 9102 49289 50614 21456	24499
11589	1362 35838	21966
11590	18636	28987
11591	2707	51198
11592	21321 10946	3041
11593	33477	28605
11594	47209 163	17636
11595	13280	53511
11596	18349 43329	47053
11597	14280 34507	56057
11598	23972 46336	46541
11599	5888	29802
11600	8984	52713
11601	34873	51115
11602	21016	50371
11603	24017	36679
11604	56933 8835	29129
11605	25943	4567
11606	49901 21732	25073
11607	8977	14159
11608	3788 37122 45870 32909 22139 15246 20407 13118	39456
11609	8738 51898 6715 19161 53751 49495 48025 45347 27189 2903 53833 6980 56747 11641 53819	37666
11610	35950 8924 37016	7061
11611	28592 33135	19209
11612	20442	507
11613	41213 9329 21319 10220 12480 22526 14079	16593
11614	13123	21580
11615	20718 49470 12056	64
11616	42643 43788 24078 54127 25737 46588	16420
11617	721	40075
11618	44224 19438	42251
11619	53132	9465
11620	24548 28464 56944 40041	5136
11621	28734	18027
11622	21203	23862
11623	34533 30327	22743
11624	28851	4257
11625	27311	19606
11626	2048 55947	52189
11627	158	41680
11628	47306	37695
11629	32012 16074	18165
11630	43427	35969
11631	1778 8206	14287
11632	55105 41513	47943
11633	20662	42293
11634	20608 37405	2450
11635	12426	54664
11636	41797 23948 42811	13662
11637	55892 38741	3592
11638	7937 38316	10951
11639	2432	8849
11640	34154	44078
11641	28720	30986
11642	53591	7579
11643	55872	21311
11644	49782 26919	28346
11645	990	23241
11646	41797 23608 38690	10908
11647	26943	8815
11648	53629	42429
11649	46101 7994 55730	18178
11650	22671 30474	12068
11651	40255 55133 20138	39145
11652	36813	14967
11653	31279	6991
11654	40287 48127 17480 47202 10855 35996 39841 43786 3489 13568 9751 51583 18315 17851 21722 9854 11663 5501	17660
11655	35651	21311
11656	47676 27913 14863 18588	54213
11657	20318	38837
11658	53748 17387	25359
11659	16103 3899 48316 22388 53508 42054 49530	17367
11660	19101 9628 56378	10411
11661	55919	27006
11662	42963 41798 43527	41369
11663	13963	21913
11664	18908	34016
11665	29813	925
11666	7587	34361
11667	25234	31653
11668	38589 9146 42604 39276 8098	1010
11669	25931 5857 28465 50992	50949
11670	42293 50354	14351
11671	12869 49639 25180 37726 3819	11607
11672	50734 3413	41492
11673	16259	21120
11674	6232 27335 21031 3636 53788	13071
11675	8367	56943
11676	11641 36457	51481
11677	20343	52633
11678	37670 16268 11713 26154	4542
11679	30199 23549 11800 14799	30428
11680	25186 46487 54389 25008	19192
11681	3360 17820 23048 25993 25632 16130	26695
11682	48859	27943
11683	43945	44114
11684	54453	8871
11685	22622	27069
11686	28500	20041
11687	25154 11524 3594	28368
11688	6713 35651 5597	48940
11689	21398 40754 28349 49060	27291
11690	10543	15319
11691	28560 39649 31243	49778
11692	8166	40983
11693	27798 10105	20641
11694	53818 14978	31539
11695	38630 22824 18622 1708 29033 18264 5430	51080
11696	36120 38658	55156
11697	14055 18501 37907	30121
11698	29579 33223 41142 7807 15157 16044 33483 7778 53526	21072
11699	35950 40298 2514 36580	26281
11700	53964	27207
11701	55326 5322 49530 15105 28962	20991
11702	38398 48111 33881 31848	22866
11703	35950	6069
11704	29451 37644	45938
11705	33333 13675 46822 16442	51839
11706	54416 7704	29596
11707	8325	11818
11708	48313 55202	19895
11709	11615 2985	54699
11710	12009 4136 14650 10171 12368 11943 34554 38469	3417
11711	41330 19725	50622
11712	49692 20956 23276 43281 44496	46843
11713	3458 14091 16682	36003
11714	52207	51502
11715	30045 11945	36902
11716	33294 49819 15944 16171	46098
